FSC-H	SSC-H	FL1-H	FL2-H	FL3-H	FL1-A	FL4-H	Time
527	255	347.972142396965	23.1533523386059	12.2179691012135	77	13.1304487795084	114
1006	652	377.341952981088	136.426067496600	16.1514361055807	84	702.311555697317	114
431	130	9.49548400498688	7.58167905181949	9.58136037012045	0	5.48280667145571	114
395	109	177.128867153854	1	15.1649388946609	35	1.23007494845012	114
234	157	169.331986362557	39.3829204209698	1.11409139825188	34	4.2610930359999	114
390	129	1.92945651490307	24.2194470084959	1.84452545493290	0	27.7214057330493	114
472	161	229.975371678800	14.7608191552266	4.22290146744469	47	6.86680386961895	114
450	158	304.013906955975	5.83946973003931	1	66	9.41037733745403	114
667	661	14.3674685171342	112.923914299385	1.81160919420041	0	28.2250932954118	114
749	533	329.673520972002	86.9749002617783	4.83350280081368	68	56.9666555645962	114
387	254	10.113176469976	3.28192787251147	13.4899324561004	0	13.9846000022126	114
784	694	90.1642164889617	60.6724038844714	21.7391921762420	15	840.874500667089	114
352	104	153.365703198109	2.81616352378607	3.25251242152805	31	1	114
340	105	126.945354668673	15.0290177123404	2.11123063640535	24	12.8961309096167	114
245	157	217.881782133305	73.299774621512	1.38280984651361	46	11.0659389469887	115
447	246	338.699278688601	29.7917350304660	5.48280667145571	75	5.33669923120631	115
747	327	384.198114977502	51.1328385211324	1.98228091820025	95	1	115
578	268	373.95989092699	10.113176469976	11.7857913633579	84	15.5801225704584	115
460	167	197.33774727821	5.38496389381292	1.29835060413413	39	10.5788370521942	115
412	247	268.010921925845	10.484020445962	7.93077699270318	57	15.3020893368145	115
119	40	90.1642164889617	117.064764949724	1.81160919420041	17	19.1647184677031	115
459	111	256.213583397131	8.91551895259033	1	54	6.33233711505923	115
333	186	62.3334848712922	1	2.26890455389152	7	13.01276244164	115
417	255	2.94583359826773	39.3829204209698	2.79092265216635	0	32.3062398088944	115
438	167	5.83946973003931	27.4729427310552	10.9667565160136	0	10.113176469976	115
1023	1023	1006.77529813686	4954.66918597783	1	95	3425.3255756314	115
296	136	106.985645955961	11.2670029142036	9.75545010046874	20	9.66801339393563	115
372	135	260.868888272656	8.677935588683	1.19729555045153	53	6.50570299658905	115
396	184	8.60015649088982	18.3211234755798	7.11860535423515	0	64.6192155154038	115
494	183	227.914135254419	15.8632075638527	1.59706855245047	47	19.5129342263596	115
441	204	197.33774727821	17.6730630955725	19.5129342263596	40	7.11860535423515	115
378	132	5.14792787466969	4.92132573688188	9.07751059369505	0	13.9846000022126	115
404	113	2.94583359826773	19.1647184677031	8.1479047481549	0	16.0066730895940	115
606	245	10.5788370521942	18.9929478320899	12.7805447293642	0	7.85969457073915	115
424	181	285.445349378036	19.3380425826139	4.83350280081368	61	16.5936279705333	115
391	146	197.33774727821	2.43835409826883	3.08147432327237	40	9.3260334688322	115
441	204	3.19447009599854	9.66801339393563	4.29963000591481	0	63.4660609516945	115
1011	1023	659.415779348815	517.115419374999	13.7350394777529	161	962.458936217274	115
481	197	3.52703345957657	20.2284615518384	6.56454003171988	0	38.6801171750093	115
421	140	225.871373397841	8.60015649088982	5.43366505800142	45	9.07751059369505	115
752	541	154.752729822543	277.838717988706	33.4908898004629	30	565.832869261085	115
366	219	6.62390918408767	20.4114060704541	1	0	13.1304487795084	115
590	182	9.41037733745403	18.3211234755798	10.9667565160136	0	5.99934195399394	115
333	100	215.928938825503	3.13746355792078	1	44	6.62390918408767	115
416	127	22.3343648821325	19.6894075755402	2.79092265216635	0	21.3512479947870	116
480	144	290.631784496097	13.9846000022126	13.2491994627979	63	4.07352770587525	116
407	243	242.740219310506	6.05359950210121	1.87803979179797	51	10.113176469976	116
399	257	247.150718205448	32.0166835936232	7.85969457073915	53	6.80525768686113	116
814	647	265.608778294669	304.013906955975	21.7391921762420	61	412.891342915142	116
854	917	105.076446271293	451.789841302946	33.1907157364415	23	848.479299497024	116
418	161	8.37097699835546	19.5129342263596	10.2969290997292	0	5.5323927175622	116
391	118	167.814287943133	6.62390918408767	4.00083404924448	34	2.46040636930187	116
509	234	227.914135254419	16.7436993574936	1	49	1	116
288	162	45.8964485331856	1	2.14959090655457	4	1.94690635864944	116
408	199	318.012208413073	8.99615016217647	6.38960624362141	69	11.7857913633579	116
479	170	280.351468174132	5.10178773206268	5.63291422173031	60	1.61151230719552	116
420	190	11.9999347794418	8.07487624111656	5.5323927175622	0	10.113176469976	116
457	185	6.56454003171988	59.5896816806725	5.19448530487696	0	25.1075592699083	116
392	153	282.886943462597	18.9929478320899	6.80525768686113	60	5.68385782799802	116
402	303	2.97247547155978	36.64606693184	2.59697191624262	0	21.1598798071781	117
393	116	167.814287943133	9.41037733745403	11.3689007485545	32	17.5146619541065	117
415	177	4.53828217765635	10.7710505603677	2.99935829173116	0	6.21933414241503	117
724	615	109.914684711349	293.260234107692	5.58242721573272	20	360.732067352488	117
436	183	272.880580025124	33.7937786136758	1	57	14.8943147721724	117
414	123	6.56454003171988	16.2975083462064	11.5754694182649	0	3.68943549608464	117
327	96	173.967934915758	7.93077699270318	5.58242721573272	34	10.5788370521942	117
812	271	320.888284294226	53.0078483359935	1.37041591927341	66	13.6119342797693	117
371	100	143.998434710856	9.66801339393563	1.98228091820025	29	4.45729480009653	117
547	275	9.66801339393563	38.6801171750093	1.02737786671489	0	1	117
404	153	6.62390918408767	16.1514361055807	1.86120718925869	0	11.2670029142036	117
401	141	7.11860535423515	15.5801225704584	1.81160919420041	0	1	117
902	1023	106.026748884850	304.013906955975	4.66253066223076	20	531.27293640286	117
431	162	6.38960624362141	30.333039700963	5.19448530487696	0	4.62074106554209	117
387	274	94.3158222352025	43.4829170054205	10.6745111719027	16	2.22841508616783	117
394	155	11.5754694182649	30.8841796746407	2.18864816844905	0	5.83946973003931	117
388	180	232.055249753435	24.4384856666141	9.07751059369505	49	18.3211234755798	117
378	101	178.730805850546	1.29835060413413	11.1660183755948	36	20.2284615518384	117
456	205	373.95989092699	17.5146619541065	2.59697191624262	83	11.9999347794418	117
449	143	8.00250227816105	27.7214057330493	6.10834775094685	0	11.1660183755948	117
238	552	11.6801569979431	545.818056044924	5.58242721573272	0	8.677935588683	117
374	150	263.228164733921	10.5788370521942	2.66807146722781	55	6.80525768686113	117
399	154	2.16903162737324	10.8684630430077	5.99934195399394	0	15.3020893368145	117
974	747	318.012208413073	295.912455198282	13.9846000022126	71	512.480587696093	117
405	100	10.3900536674351	11.7857913633579	10.7710505603677	0	9.07751059369505	117
403	244	7.4463810954848	14.4974067037263	2.07355491991768	0	2.74111757224336	117
1021	1023	555.735365751008	409.190656754203	25.7949506811359	171	708.663202813242	117
469	229	6.50570299658905	6.10834775094685	6.80525768686113	0	15.1649388946609	117
225	145	199.122453400720	129.251904230482	1	44	12.5524710307932	117
456	246	14.1110755578985	32.8932320897021	17.3576805394577	0	18.9929478320899	117
430	201	192.079033110973	17.9941760346424	4.53828217765635	38	12.2179691012135	118
454	248	11.6801569979431	44.6733865115693	9.15960684216839	0	77.3682992102615	118
212	113	177.128867153854	6.62390918408767	5.01074438281462	37	21.7391921762420	118
430	167	256.213583397131	10.113176469976	6.44739330940435	54	7.18298542715413	118
310	187	7.93077699270318	21.1598798071781	9.49548400498688	0	18.3211234755798	118
348	100	11.8923810771604	11.9999347794418	2.01829822025271	0	12.6659945315439	118
445	140	227.914135254419	21.9357996165848	5.5323927175622	49	1	118
282	48	117.064764949724	7.31349758281927	2.57369562770885	21	4.29963000591481	118
443	144	11.8923810771604	19.1647184677031	11.0659389469887	0	19.8674769349675	118
830	372	485.53105030699	66.9887624997734	5.38496389381292	136	7.65024712462523	118
187	154	5.48280667145571	48.4439438066395	1.82799323661034	0	17.6730630955725	118
1023	1023	494.352967692256	351.119173421513	21.9357996165848	138	1318.96904783910	118
444	148	206.424151590842	10.484020445962	6.33233711505923	43	11.3689007485545	118
419	158	2.91943051228252	21.9357996165848	6.44739330940435	0	20.2284615518384	118
374	86	177.128867153854	2.94583359826773	8.29594912658505	34	14.3674685171342	118
384	127	4.29963000591481	10.0225335130631	7.93077699270318	0	13.2491994627979	119
593	256	73.9626916677942	26.9826775825826	26.9826775825826	10	431.902899146315	119
405	227	10.3900536674351	39.0299369276608	10.3900536674351	0	4.7472470985585	119
464	231	323.790371165697	11.5754694182649	1	71	15.3020893368145	119
483	212	6.6838152661163	17.6730630955725	8.07487624111656	0	1	119
1023	1023	665.379480642236	178.730805850546	3.05385550883342	193	443.727479152916	119
482	397	14.7608191552266	20.2284615518384	12.7805447293642	0	25.1075592699083	119
236	75	125.807561577878	3.22336061703234	1	25	1.27518104206949	119
458	167	8.91551895259033	16.2975083462064	8.29594912658505	0	18.9929478320899	119
1023	1023	1194.60368866914	811.130830789687	26.5011614028011	322	2591.13318290011	119
150	161	6.62390918408767	39.3829204209698	2.62045871358794	0	15.3020893368145	119
450	157	238.408427451674	23.5740400812209	1.65563207635131	51	1.09421001204135	119
499	187	7.71943532136078	7.37964024479372	6.6838152661163	0	8.99615016217647	119
414	127	192.079033110973	11.3689007485545	1	37	1	119
486	312	217.881782133305	37.9898557212078	8.29594912658505	45	1	119
468	276	5.58242721573272	19.3380425826139	2.16903162737324	0	43.8761728790409	120
499	248	320.888284294226	14.1110755578985	1	71	10.113176469976	120
236	110	4.2610930359999	65.7933224657568	16.5936279705333	0	19.8674769349675	120
436	186	360.732067352488	6.50570299658905	3.46409220134825	81	1	120
470	178	6.50570299658905	44.6733865115693	12.7805447293642	0	16.4449016519896	120
414	209	5.10178773206268	14.8943147721724	24.4384856666141	0	41.5688804861519	120
503	202	157.564528978902	19.1647184677031	4.29963000591481	30	8.37097699835546	120
238	173	242.740219310506	74.6316040805359	3.89421865008386	54	3.28192787251147	120
786	779	98.6585884100856	149.278768958209	17.9941760346424	16	540.92596673122	120
492	169	236.271606752329	16.8951279775572	3.25251242152805	48	12.2179691012135	120
358	83	180.34723234716	1	1	35	3.22336061703234	120
488	216	253.917177626965	10.2046391942289	13.9846000022126	54	10.8684630430077	120
376	127	277.838717988706	1	1.45956309563553	59	17.9941760346424	120
403	228	12.1084611884334	27.9721158137042	7.65024712462523	0	15.1649388946609	120
523	254	13.6119342797693	48.8820667927521	2.81616352378607	0	81.6626483996284	120
434	169	242.740219310506	9.49548400498688	1.65563207635131	51	12.2179691012135	122
429	235	3.79044436934961	36.9774909037929	7.85969457073915	0	72.6427992060757	122
287	115	6.74426313375284	128.093437865255	5.28886715788024	0	1	122
752	416	464.158883361278	58.5262810678365	9.93270297603254	122	22.1341851582150	122
433	170	7.37964024479372	9.93270297603254	1.43351663513103	0	14.4974067037263	122
420	135	177.128867153854	14.6285200404373	3.75647115760237	35	18.6540114290992	122
801	563	85.4227999714068	91.8024665421147	19.3380425826139	14	494.352967692256	122
441	183	8.00250227816105	19.6894075755402	9.15960684216839	0	2.14959090655457	122
412	153	149.278768958209	10.6745111719027	1	29	8.1479047481549	122
92	114	6.80525768686113	63.4660609516945	3.02648423788534	0	16.7436993574936	122
687	983	79.4864781939974	277.838717988706	21.1598798071781	13	260.868888272656	122
774	308	526.511212920003	53.4872468939033	5.43366505800142	128	10.9667565160136	122
479	195	41.5688804861519	19.3380425826139	11.4717201384178	3	5.24146379659874	122
991	449	630.389532491958	88.5552016332685	6.16359113838741	142	34.0994067280454	122
449	196	242.740219310506	6.38960624362141	46.3115321845825	52	1.54057655541883	122
401	145	154.752729822543	2.03655154097020	5.94557070854439	30	17.9941760346424	122
411	116	181.978277670151	17.2021061268172	1	36	1.10410595610039	122
1006	777	344.853317762211	177.128867153854	8.60015649088982	80	315.161910389446	122
479	176	175.541286405004	2.26890455389152	10.6745111719027	35	6.74426313375284	122
120	67	1	6.33233711505923	1.15494444624982	0	5.7352621639906	122
525	191	282.886943462597	16.2975083462064	3.46409220134825	61	8.22159371891811	122
178	136	9.93270297603254	125.807561577878	1.02737786671489	0	14.4974067037263	122
469	238	6.50570299658905	17.3576805394577	6.05359950210121	0	206.424151590842	122
401	129	285.445349378036	10.5788370521942	14.8943147721724	62	14.1110755578985	122
431	176	8.91551895259033	12.8961309096167	11.4717201384178	0	9.49548400498688	122
350	107	175.541286405004	8.07487624111656	3.68943549608464	34	4.83350280081368	122
388	142	3.89421865008386	39.3829204209698	6.10834775094685	0	12.8961309096167	122
482	122	4.45729480009653	3.79044436934961	3.13746355792078	0	9.49548400498688	122
732	339	329.673520972002	45.4850852172977	10.7710505603677	68	7.18298542715413	122
430	168	208.291034395878	11.2670029142036	3.34155927309315	43	2.69220128298041	122
341	124	142.707797298193	11.8923810771604	9.3260334688322	27	15.4404801561245	123
456	212	244.935541602152	26.5011614028011	1	55	14.7608191552266	123
375	125	8.22159371891811	11.9999347794418	9.3260334688322	0	83.1464281438652	123
494	152	238.408427451674	29.2600901484105	10.3900536674351	49	7.24794774808137	123
501	261	225.871373397841	26.9826775825826	9.58136037012045	48	1	123
756	691	61.7747987453065	258.530757669495	3.49542116220829	8	384.198114977502	123
105	1023	24.8825238006028	3850.63848301769	27.7214057330493	1	63.4660609516945	123
511	265	285.445349378036	21.5443469003188	7.78924925037525	62	1.91216307161501	123
402	111	251.641354213874	3.59111833689962	7.93077699270318	53	2.62045871358794	123
472	168	197.33774727821	24.0023715625999	11.8923810771604	41	15.7210278991371	123
1023	1016	236.271606752329	570.950214523288	13.1304487795084	55	1593.47788697228	123
757	636	39.7390962675429	149.278768958209	7.18298542715413	2	304.013906955975	123
482	139	188.65130945543	13.1304487795084	1	39	11.1660183755948	123
195	291	3.37178005637296	18.9929478320899	6.86680386961895	0	7.78924925037525	123
366	133	1.71634308874063	10.2969290997292	6.92890667091885	0	10.484020445962	123
364	143	183.624074030966	8.91551895259033	5.33669923120631	38	10.113176469976	124
326	159	170.863410719865	43.0931858280529	11.9999347794418	32	7.18298542715413	124
998	990	405.523139315004	232.055249753435	9.93270297603254	129	459.998693554429	124
862	372	21.1598798071781	63.4660609516945	8.91551895259033	0	34.0994067280454	124
517	225	244.935541602152	24.2194470084959	1.91216307161501	50	1.39531586339776	124
403	178	221.840612532554	4.87721659688546	1	47	19.6894075755402	124
1023	893	613.590727341318	253.917177626965	1.67060547472057	152	608.091201250215	124
290	120	192.079033110973	132.790545637149	5.38496389381292	39	14.3674685171342	124
1023	1023	1840.37843578054	782.43926309528	22.7401719293192	267	2284.27705868821	124
391	112	5.28886715788024	16.5936279705333	7.78924925037525	0	10.113176469976	124
369	122	234.153938071853	18.1569138614469	1	48	4.1850522044661	124
403	175	132.790545637149	14.2386949479581	6.56454003171988	26	8.37097699835546	124
310	185	197.33774727821	178.730805850546	4.53828217765635	42	10.2969290997292	124
456	209	275.348489224464	40.4611407670981	15.4404801561245	58	13.7350394777529	124
154	125	70.7069925872126	101.359650093856	1.73186555244082	10	12.8961309096167	124
301	248	9.24244556226364	29.7917350304660	4.29963000591481	0	5.5323927175622	125
343	208	3.68943549608464	49.3241521265985	1	0	11.6801569979431	125
411	251	9.66801339393563	8.37097699835546	4.70469820054539	0	6.62390918408767	125
577	268	15.5801225704584	21.3512479947870	14.3674685171342	0	111.911793376878	125
476	270	221.840612532554	38.3334328068596	8.677935588683	45	16.5936279705333	125
449	135	160.427417473101	1.94690635864944	10.7710505603677	32	4.62074106554209	125
434	136	5.78713139650923	14.4974067037263	8.91551895259033	0	9.66801339393563	125
403	174	5.63291422173031	36.64606693184	1.74752840000768	0	9.58136037012045	125
430	226	405.523139315004	3.68943549608464	1	94	6.74426313375284	125
395	158	113.945188759075	21.5443469003188	2.62045871358794	21	6.44739330940435	125
422	160	4.83350280081368	30.6073691813353	11.3689007485545	0	8.4466834159386	125
543	336	272.880580025124	41.5688804861519	1	59	1	125
285	100	210.174801133249	25.5637542207457	4.62074106554209	43	4.07352770587525	125
461	216	249.385928681131	8.00250227816105	17.2021061268172	52	1.06505118271641	125
417	256	6.80525768686113	51.1328385211324	1.18656436136235	0	53.0078483359935	125
499	209	363.994498073774	7.31349758281927	1	83	7.24794774808137	126
711	669	63.4660609516945	272.880580025124	24.4384856666141	7	409.190656754203	126
1023	1023	204.574001389866	290.631784496097	1	46	1496.15146467245	126
362	171	326.718704268713	8.37097699835546	4.14754217902811	72	5.89228140709126	126
437	185	200.923300256505	7.58167905181949	7.4463810954848	41	14.3674685171342	126
95	102	8.83561042902456	18.6540114290992	5.14792787466969	0	13.4899324561004	126
502	195	199.122453400720	30.0611689965592	1.49952281952981	40	7.51372554486134	126
1023	1023	431.902899146315	200.923300256505	31.4453336552752	121	1942.52915803364	126
423	181	275.348489224464	25.1075592699083	2.69220128298041	57	5.38496389381292	126
437	143	3.68943549608464	32.3062398088944	5.10178773206268	0	21.5443469003188	126
88	54	1	6.38960624362141	2.41649947859281	0	3.31160935437947	126
266	148	8.52307451604617	99.5508484525876	2.48265807923431	0	8.75641811414753	126
373	167	175.541286405004	8.07487624111656	2.09230797761688	35	14.6285200404373	126
420	173	1.20812379151953	1.62608669005344	7.11860535423515	0	1	126
567	261	387.672770675738	15.0290177123404	4.49760620239682	87	12.3284673944207	126
527	216	258.530757669495	18.1569138614469	4.62074106554209	54	8.91551895259033	127
436	155	9.07751059369505	15.5801225704584	4.37775267319924	0	1	127
1023	1023	1142.01947299013	3274.54916287773	1	253	1712.48426009611	127
1023	996	431.902899146315	439.750413105138	19.1647184677031	106	936.811048202552	127
435	239	8.29594912658505	16.8951279775572	4.29963000591481	0	21.1598798071781	127
449	132	7.65024712462523	22.3343648821325	1.13433402180562	0	1.02737786671489	127
471	182	13.3690241173597	29.7917350304660	12.3284673944207	0	38.6801171750093	127
414	113	208.291034395878	9.3260334688322	7.05480231071864	42	5.7352621639906	127
375	111	183.624074030966	7.71943532136078	1	36	5.38496389381292	127
455	219	9.93270297603254	21.9357996165848	1	0	13.7350394777529	127
421	203	7.71943532136078	18.3211234755798	2.37337612310614	0	6.27558128152045	127
382	174	161.878309652280	2.97247547155978	4.33851550097049	32	8.4466834159386	127
1023	451	597.239581677302	95.1688066627356	2.57369562770885	172	25.3346299412235	127
135	100	3.89421865008386	13.9846000022126	3.59111833689962	0	8.99615016217647	127
416	205	7.85969457073915	9.66801339393563	8.677935588683	0	10.2969290997292	127
693	333	312.337159180088	43.4829170054205	12.2179691012135	63	27.9721158137042	127
753	873	13.4899324561004	175.541286405004	7.37964024479372	0	79.4864781939974	127
377	118	167.814287943133	1.65563207635131	3.28192787251147	34	11.1660183755948	127
382	93	221.840612532554	8.91551895259033	4.37775267319924	44	10.484020445962	127
464	265	260.868888272656	24.0023715625999	9.93270297603254	55	1.08440276391613	127
460	236	5.28886715788024	33.4908898004629	1	0	34.4077989175829	127
451	143	253.917177626965	9.8436775772809	5.63291422173031	52	5.14792787466969	127
397	139	10.2046391942289	16.0066730895940	3.40227415389544	0	8.37097699835546	127
473	148	199.122453400720	17.5146619541065	1.76333290106119	41	4.66253066223076	127
244	85	123.562477625287	79.4864781939974	1	23	13.6119342797693	127
483	176	265.608778294669	22.1341851582150	4.7472470985585	56	7.58167905181949	127
171	50	1	30.0611689965592	1.33389667392330	0	12.4399650249727	127
415	126	265.608778294669	6.50570299658905	6.27558128152045	57	9.8436775772809	127
197	103	112.923914299385	91.8024665421147	1.68571429125545	21	8.83561042902456	127
1023	1023	135.203300130224	613.590727341318	26.9826775825826	29	887.547476125493	127
482	142	258.530757669495	19.1647184677031	8.75641811414753	54	7.58167905181949	128
1023	1023	472.592476475583	312.337159180088	5.01074438281462	154	754.762582303841	128
457	158	265.608778294669	13.2491994627979	8.22159371891811	55	1	128
546	251	12.1084611884334	27.2267066674767	17.0479261054269	0	105.076446271293	128
316	83	173.967934915758	1.40793498365523	12.3284673944207	34	12.7805447293642	128
1023	1023	1318.96904783910	10000	1	244	213.993598573474	128
483	169	17.6730630955725	27.7214057330493	7.4463810954848	0	8.07487624111656	128
347	102	272.880580025124	4.29963000591481	5.19448530487696	59	1.11409139825188	128
492	230	251.641354213874	35.3498110503011	1.92945651490307	54	11.8923810771604	128
345	90	2.64415792356895	12.3284673944207	4.66253066223076	0	1	128
312	187	190.35745615898	61.7747987453065	10.113176469976	43	10.2046391942289	128
250	78	210.174801133249	52.0619030512431	12.6659945315439	43	24.4384856666141	128
470	176	236.271606752329	21.7391921762420	1	48	11.7857913633579	128
497	289	5.78713139650923	33.1907157364415	16.7436993574936	0	53.9709810923747	128
176	234	7.58167905181949	145.300744540603	4.92132573688188	0	24.8825238006028	128
826	431	341.762446707404	53.0078483359935	26.7408356955381	79	240.564573379150	129
648	387	22.1341851582150	31.4453336552752	6.99157112477246	0	380.754602122237	129
444	211	8.4466834159386	27.4729427310552	11.9999347794418	0	36.9774909037929	129
535	276	7.51372554486134	37.6493580679247	3.19447009599854	0	62.8972237079901	129
350	94	200.923300256505	9.41037733745403	3.40227415389544	40	13.7350394777529	129
315	132	78.7740522376733	55.9500638539167	4.45729480009653	13	50.2203535021522	129
430	190	166.310192437971	9.66801339393563	9.24244556226364	32	7.78924925037525	129
357	102	141.428727684403	10.2046391942289	1.23007494845012	26	10.5788370521942	129
510	182	380.754602122237	229.975371678800	2.35210389174505	98	18.8227167521612	129
212	126	6.21933414241503	99.5508484525876	7.24794774808137	0	14.8943147721724	129
396	85	164.819577926093	17.8328968037465	2.97247547155978	32	18.8227167521612	129
411	123	1.77928033670365	26.7408356955381	2.64415792356895	0	12.2179691012135	129
484	161	200.923300256505	36.9774909037929	12.4399650249727	40	13.6119342797693	129
464	198	225.871373397841	26.5011614028011	3.28192787251147	46	7.65024712462523	129
418	171	1.84452545493290	14.4974067037263	8.4466834159386	0	2.31012970008316	129
438	303	4.83350280081368	30.6073691813353	14.2386949479581	0	175.541286405004	130
839	675	104.134661084393	360.732067352488	27.4729427310552	18	416.625497772972	130
464	220	5.38496389381292	18.8227167521612	18.9929478320899	0	62.3334848712922	130
389	134	3.37178005637296	28.9978361376688	1.10410595610039	0	12.5524710307932	130
447	140	242.740219310506	3.52703345957657	11.5754694182649	50	4.70469820054539	130
594	525	58.0017183660134	80.2053472712329	14.7608191552266	6	288.026893303126	130
1023	1023	315.161910389446	531.27293640286	10.113176469976	78	789.515578511863	130
426	212	9.07751059369505	26.0282380630253	2.16903162737324	0	53.4872468939033	130
368	135	75.9876323821493	25.1075592699083	3.40227415389544	12	6.27558128152045	130
1023	1023	96.0295054102669	428.031815121024	13.1304487795084	22	708.663202813242	130
458	163	251.641354213874	14.8943147721724	3.89421865008386	51	5.05606113696676	130
88	89	2.11123063640535	20.2284615518384	1	0	10.113176469976	130
1005	727	455.875790934897	318.012208413073	19.3380425826139	117	782.43926309528	130
799	1023	295.912455198282	206.424151590842	26.9826775825826	68	344.853317762211	130
407	127	195.569037221885	11.3689007485545	4.83350280081368	40	30.6073691813353	130
403	158	5.43366505800142	19.8674769349675	12.1084611884334	0	12.3284673944207	131
397	168	277.838717988706	24.0023715625999	4.83350280081368	58	1	131
452	154	178.730805850546	22.9458321470371	5.28886715788024	37	20.2284615518384	131
362	133	164.819577926093	6.38960624362141	12.4399650249727	33	1	131
418	188	7.24794774808137	1	4.83350280081368	0	10.8684630430077	131
452	154	208.291034395878	29.5247159625456	1	42	10.8684630430077	131
450	193	260.868888272656	8.83561042902456	1	55	11.5754694182649	131
413	146	277.838717988706	15.3020893368145	1.91216307161501	59	10.6745111719027	131
366	95	181.978277670151	7.05480231071864	2.79092265216635	37	9.93270297603254	131
686	477	76.674858189771	78.7740522376733	8.52307451604617	11	195.569037221885	131
1023	1004	109.914684711349	833.337862563382	10.3900536674351	23	565.832869261085	131
184	71	116.015530173997	73.299774621512	2.39484073875291	21	9.58136037012045	131
794	777	68.8227719108873	105.076446271293	7.58167905181949	9	347.972142396965	131
532	233	217.881782133305	14.6285200404373	1	45	10.6745111719027	131
469	248	6.21933414241503	23.787241732935	5.99934195399394	0	8.22159371891811	131
449	156	213.993598573474	25.5637542207457	1	43	7.18298542715413	132
505	215	280.351468174132	18.9929478320899	1	60	15.4404801561245	132
425	156	4.11036835059307	20.7822736760518	2.00020850144291	0	2.99935829173116	132
1023	1023	1152.34780182525	1697.13550815227	2.89326407338761	163	4289.96321170769	132
1023	1023	833.337862563382	494.352967692256	30.8841796746407	159	1173.28552990746	132
473	242	10.3900536674351	5.99934195399394	9.49548400498688	0	96.8979882454628	132
352	109	195.569037221885	1.51308437880456	9.58136037012045	38	8.75641811414753	132
706	631	71.3464607290921	251.641354213874	2.50511103177493	10	435.808992932568	132
514	171	217.881782133305	19.3380425826139	1.11409139825188	44	10.113176469976	132
388	73	140.161122188958	1.23007494845012	4.14754217902811	28	12.7805447293642	132
449	209	315.161910389446	12.8961309096167	1.68571429125545	68	10.0225335130631	132
401	171	240.564573379150	24.4384856666141	3.52703345957657	51	1.51308437880456	132
380	181	3.65636761244814	32.3062398088944	12.5524710307932	0	54.9516136103108	132
159	79	76.674858189771	142.707797298193	3.92943763866084	12	7.37964024479372	132
87	61	1	13.1304487795084	6.10834775094685	0	2.81616352378607	132
472	144	275.348489224464	24.4384856666141	2.50511103177493	59	10.8684630430077	133
605	221	285.445349378036	21.9357996165848	1.01816962556707	61	7.11860535423515	133
468	159	240.564573379150	8.75641811414753	14.4974067037263	52	9.58136037012045	133
365	126	4.07352770587525	10.8684630430077	5.89228140709126	0	6.16359113838741	133
467	147	164.819577926093	22.1341851582150	4.03701725859655	33	12.3284673944207	133
412	152	180.34723234716	13.01276244164	1.62608669005344	36	14.3674685171342	133
454	212	8.91551895259033	28.9978361376688	9.8436775772809	0	51.1328385211324	133
645	273	141.428727684403	53.0078483359935	13.6119342797693	27	9.24244556226364	133
399	256	8.52307451604617	16.7436993574936	16.2975083462064	0	46.7303698178921	133
460	194	208.291034395878	7.65024712462523	2.52776704694507	45	2.41649947859281	133
701	312	428.031815121024	85.4227999714068	6.05359950210121	96	17.2021061268172	133
406	194	8.1479047481549	48.4439438066395	6.44739330940435	0	15.0290177123404	133
934	736	387.672770675738	268.010921925845	13.2491994627979	87	451.789841302946	133
381	159	236.271606752329	27.7214057330493	2.00020850144291	48	6.21933414241503	133
141	137	3.34155927309315	36.3176134656326	4.70469820054539	0	5.5323927175622	133
437	148	338.699278688601	10.2046391942289	1	76	11.4717201384178	134
1023	853	708.663202813242	173.967934915758	5.94557070854439	170	204.574001389866	134
438	252	11.2670029142036	34.4077989175829	4.37775267319924	0	70.7069925872126	134
351	86	135.203300130224	1.13433402180562	1.16538966746477	26	6.33233711505923	134
384	111	256.213583397131	4.22290146744469	6.50570299658905	53	4.33851550097049	134
711	535	68.8227719108873	149.278768958209	2.64415792356895	9	270.434790343611	134
481	197	288.026893303126	10.3900536674351	8.52307451604617	63	1	134
396	119	247.150718205448	24.8825238006028	4.96583379626039	51	7.51372554486134	134
395	179	5.10178773206268	8.99615016217647	13.9846000022126	0	7.24794774808137	134
384	139	143.998434710856	14.3674685171342	3.37178005637296	28	1	134
1023	1023	249.385928681131	1307.14731656330	21.3512479947870	54	1823.88338659859	134
522	211	210.174801133249	32.5984147464188	2.03655154097020	43	8.00250227816105	134
1023	1023	106.985645955961	451.789841302946	11.9999347794418	21	405.523139315004	134
389	110	223.846920524153	6.62390918408767	5.24146379659874	46	13.3690241173597	134
454	232	221.840612532554	22.9458321470371	13.4899324561004	45	22.5363550147721	134
430	180	247.150718205448	14.1110755578985	3.79044436934961	51	11.6801569979431	135
485	194	335.663565407442	27.4729427310552	10.2046391942289	74	9.3260334688322	135
762	406	540.92596673122	73.9626916677942	1.65563207635131	150	12.7805447293642	135
476	184	5.05606113696676	33.4908898004629	4.33851550097049	0	18.1569138614469	135
392	129	3.52703345957657	29.2600901484105	6.21933414241503	0	18.6540114290992	135
473	180	240.564573379150	6.80525768686113	10.6745111719027	49	5.43366505800142	135
451	195	11.0659389469887	14.7608191552266	4.7472470985585	0	1	135
